date,market,program_type,reward_usd,status
2026-07-24,enwc-ussep-sc-2026-08-11-rep-wiltim,liquidityProgram,3.28,PAID
2026-07-24,nphc-attgen-todbla,liquidityProgram,0.15,PAID
2026-07-24,opdc-mcconnell-resign-2026-11-02,liquidityProgram,12.25,PAID
2026-07-24,opdc-trump-resig-2026-12-31,liquidityProgram,0.22,PAID
2026-07-24,opdc-trump-resig-2027-12-31,liquidityProgram,0.72,PAID
2026-07-24,pic-congress-trump-2026-12-31,liquidityProgram,0.29,PAID
2026-07-24,pvwc-housepopw-2026-11-03-dem,liquidityProgram,2.62,PAID
2026-07-24,pvwc-housepopw-2026-11-03-rep,liquidityProgram,10.29,PAID
2026-07-24,scc-hrep-rep-2026-11-03-gte180,liquidityProgram,1.21,PAID
2026-07-24,scc-hrep-rep-2026-11-03-gte185,liquidityProgram,1.13,PAID
2026-07-24,scc-hrep-rep-2026-11-03-gte190,liquidityProgram,1.75,PAID
2026-07-24,scc-hrep-rep-2026-11-03-gte195,liquidityProgram,1.59,PAID
2026-07-24,scc-hrep-rep-2026-11-03-gte200,liquidityProgram,2.46,PAID
2026-07-24,scc-hrep-rep-2026-11-03-gte205,liquidityProgram,1.27,PAID
2026-07-24,scc-hrep-rep-2026-11-03-gte210,liquidityProgram,1.15,PAID
2026-07-24,scc-hrep-rep-2026-11-03-gte215,liquidityProgram,0.96,PAID
2026-07-24,scc-hrep-rep-2026-11-03-gte220,liquidityProgram,1.15,PAID
2026-07-24,scc-hrep-rep-2026-11-03-gte225,liquidityProgram,0.48,PAID
2026-07-24,scc-hrep-rep-2026-11-03-gte230,liquidityProgram,0.47,PAID
2026-07-24,scc-hrep-rep-2026-11-03-gte235,liquidityProgram,0.97,PAID
2026-07-24,scc-senate-gop-2026-11-03-46,liquidityProgram,2.26,PAID
2026-07-24,scc-senate-gop-2026-11-03-47,liquidityProgram,2.29,PAID
2026-07-24,scc-senate-gop-2026-11-03-48,liquidityProgram,2.67,PAID
2026-07-24,scc-senate-gop-2026-11-03-49,liquidityProgram,1.81,PAID
2026-07-24,scc-senate-gop-2026-11-03-50,liquidityProgram,2.1,PAID
2026-07-24,scc-senate-gop-2026-11-03-51,liquidityProgram,2.36,PAID
2026-07-24,scc-senate-gop-2026-11-03-52,liquidityProgram,1.77,PAID
2026-07-24,scc-senate-gop-2026-11-03-53,liquidityProgram,1.3,PAID
2026-07-24,scc-senate-gop-2026-11-03-54,liquidityProgram,1.98,PAID
2026-07-24,scc-senate-gop-2026-11-03-55,liquidityProgram,2.62,PAID
2026-07-24,scc-senate-gop-2026-11-03-56,liquidityProgram,2.4,PAID
2026-07-24,scc-senate-gop-2026-11-03-gte57,liquidityProgram,2.38,PAID
2026-07-24,scc-senate-gop-2026-11-03-lte45,liquidityProgram,2.15,PAID
2026-07-24,stsc-bab-el-mandeb-clsd-2026-07-31,liquidityProgram,0.45,PAID
2026-07-24,stsc-bab-el-mandeb-clsd-2026-08-31,liquidityProgram,0.22,PAID
2026-07-24,stsc-bab-el-mandeb-clsd-2026-12-31,liquidityProgram,4.26,PAID
2026-07-24,stsc-hormuz-normal-aug31,liquidityProgram,5.89,PAID
2026-07-24,vmc-ussep-misen-2026-08-04-els0-5,liquidityProgram,1.61,PAID
2026-07-24,vmc-ussep-misen-2026-08-04-els10-15,liquidityProgram,0.91,PAID
2026-07-24,vmc-ussep-misen-2026-08-04-els15-20,liquidityProgram,0.2,PAID
2026-07-24,vmc-ussep-misen-2026-08-04-els5-10,liquidityProgram,0.92,PAID
2026-07-24,vmc-ussep-misen-2026-08-04-elsgte20,liquidityProgram,2.48,PAID
2026-07-24,vmc-ussep-misen-2026-08-04-ste0-5,liquidityProgram,1.0,PAID
2026-07-24,vmc-ussep-misen-2026-08-04-ste05-10,liquidityProgram,2.37,PAID
2026-07-24,vmc-ussep-misen-2026-08-04-ste10-15,liquidityProgram,1.87,PAID
2026-07-24,vmc-ussep-misen-2026-08-04-ste15-20,liquidityProgram,1.16,PAID
2026-07-24,vmc-ussep-misen-2026-08-04-stegte20,liquidityProgram,0.53,PAID
2026-07-25,aimc-openai-gpt-6-2026-12-31,liquidityProgram,0.69,PAID
2026-07-25,apdc-alito-2026-12-31,liquidityProgram,0.79,PAID
2026-07-25,apdc-andburpm-2026-12-31,liquidityProgram,0.05,PAID
2026-07-25,apdc-jerpowgov-2026-12-31,liquidityProgram,0.66,PAID
2026-07-25,apdc-kashpatel-2026-08-31,liquidityProgram,0.32,PAID
2026-07-25,apdc-petehegseth-2026-08-31,liquidityProgram,0.01,PAID
2026-07-25,apdc-trumpadmin-2026-brorol,liquidityProgram,0.01,PAID
2026-07-25,apdc-trumpadmin-2026-howlut,liquidityProgram,0.06,PAID
2026-07-25,apdc-trumpadmin-2026-johrat,liquidityProgram,0.02,PAID
2026-07-25,apdc-trumpadmin-2026-karlea,liquidityProgram,0.08,PAID
2026-07-25,apdc-trumpadmin-2026-linmcm,liquidityProgram,0.03,PAID
2026-07-25,apdc-trumpadmin-2026-marrub,liquidityProgram,0.12,PAID
2026-07-25,apdc-trumpadmin-2026-petheg,liquidityProgram,0.02,PAID
2026-07-25,apdc-trumpadmin-2026-robken,liquidityProgram,0.04,PAID
2026-07-25,apdc-trumpadmin-2026-rodsco,liquidityProgram,0.11,PAID
2026-07-25,apdc-trumpadmin-2026-rusvou,liquidityProgram,0.02,PAID
2026-07-25,apdc-trumpadmin-2026-scobes,liquidityProgram,0.06,PAID
2026-07-25,apdc-trumpadmin-2026-steche,liquidityProgram,0.03,PAID
2026-07-25,apdc-trumpadmin-2026-stewit,liquidityProgram,0.02,PAID
2026-07-25,apdc-trumpadmin-2026-tomhom,liquidityProgram,0.01,PAID
2026-07-25,cranc-uspres28-12-31-2026-aleoca,liquidityProgram,0.1,PAID
2026-07-25,cranc-uspres28-12-31-2026-andyan,liquidityProgram,0.04,PAID
2026-07-25,cranc-uspres28-12-31-2026-bersan,liquidityProgram,0.07,PAID
2026-07-25,cranc-uspres28-12-31-2026-betoro,liquidityProgram,0.02,PAID
2026-07-25,cranc-uspres28-12-31-2026-dontru,liquidityProgram,0.04,PAID
2026-07-25,cranc-uspres28-12-31-2026-elomus,liquidityProgram,0.03,PAID
2026-07-25,cranc-uspres28-12-31-2026-gavnew,liquidityProgram,0.02,PAID
2026-07-25,cranc-uspres28-12-31-2026-hilcli,liquidityProgram,0.05,PAID
2026-07-25,cranc-uspres28-12-31-2026-hunbid,liquidityProgram,0.09,PAID
2026-07-25,cranc-uspres28-12-31-2026-jdvan,liquidityProgram,0.06,PAID
2026-07-25,cranc-uspres28-12-31-2026-jonoss,liquidityProgram,0.03,PAID
2026-07-25,cranc-uspres28-12-31-2026-krinoe,liquidityProgram,0.06,PAID
2026-07-25,cranc-uspres28-12-31-2026-margre,liquidityProgram,0.04,PAID
2026-07-25,cranc-uspres28-12-31-2026-markel,liquidityProgram,0.02,PAID
2026-07-25,cranc-uspres28-12-31-2026-marrub,liquidityProgram,0.04,PAID
2026-07-25,cranc-uspres28-12-31-2026-oprwin,liquidityProgram,0.03,PAID
2026-07-25,cranc-uspres28-12-31-2026-rahema,liquidityProgram,0.02,PAID
2026-07-25,cranc-uspres28-12-31-2026-robken,liquidityProgram,0.08,PAID
2026-07-25,cranc-uspres28-12-31-2026-steban,liquidityProgram,0.02,PAID
2026-07-25,cranc-uspres28-12-31-2026-tuccar,liquidityProgram,0.01,PAID
2026-07-25,cranc-uspres28-12-31-2026-zohmam,liquidityProgram,0.06,PAID
2026-07-25,dipcc-us-iran-contnts-2026--dilut,liquidityProgram,0.01,PAID
2026-07-25,dipcc-us-iran-contnts-2026--enrcap,liquidityProgram,0.09,PAID
2026-07-25,dipcc-us-iran-contnts-2026--enrcaplte5,liquidityProgram,0.01,PAID
2026-07-25,dipcc-us-iran-contnts-2026--enrmor,liquidityProgram,0.14,PAID
2026-07-25,dipcc-us-iran-contnts-2026--irnfnd,liquidityProgram,0.02,PAID
2026-07-25,dipcc-us-iran-contnts-2026--urnsur,liquidityProgram,0.07,PAID
2026-07-25,enwc-usgubp-fl-2026-08-18-rep-jamfis,liquidityProgram,0.11,PAID
2026-07-25,enwc-usgubp-fl-2026-08-18-rep-jaycol,liquidityProgram,0.87,PAID
2026-07-25,enwc-usgubp-mn-2026-08-11-rep-kenqua,liquidityProgram,0.05,PAID
2026-07-25,enwc-usgubp-wi-2026-08-11-dem-davcro,liquidityProgram,0.45,PAID
2026-07-25,enwc-usgubp-wi-2026-08-11-dem-kelroy,liquidityProgram,0.04,PAID
2026-07-25,enwc-usgubp-wi-2026-08-11-dem-manbar,liquidityProgram,0.21,PAID
2026-07-25,enwc-usgubp-wi-2026-08-11-dem-sarrod,liquidityProgram,0.63,PAID
2026-07-25,enwc-ussep-mn-2026-08-11-dem-angcra,liquidityProgram,0.01,PAID
2026-07-25,enwc-ussep-nh-2026-09-01-rep-johsun,liquidityProgram,0.15,PAID
2026-07-25,enwc-ussep-nh-2026-09-01-rep-scobro,liquidityProgram,0.22,PAID
2026-07-25,enwc-ussep-nh-2026-09-08-dem-chrpap,liquidityProgram,0.08,PAID
2026-07-25,enwc-ussep-nh-2026-09-08-dem-karman,liquidityProgram,0.16,PAID
2026-07-25,enwc-ussep-sc-2026-08-11-rep-alawil,liquidityProgram,1.68,PAID
2026-07-25,enwc-ussep-sc-2026-08-11-rep-andbau,liquidityProgram,2.38,PAID
2026-07-25,enwc-ussep-sc-2026-08-11-rep-darnor,liquidityProgram,1.85,PAID
2026-07-25,enwc-ussep-sc-2026-08-11-rep-joewil,liquidityProgram,2.52,PAID
2026-07-25,enwc-ussep-sc-2026-08-11-rep-marlyn,liquidityProgram,4.42,PAID
2026-07-25,enwc-ussep-sc-2026-08-11-rep-nanmac,liquidityProgram,2.4,PAID
2026-07-25,enwc-ussep-sc-2026-08-11-rep-pameve,liquidityProgram,0.02,PAID
2026-07-25,enwc-ussep-sc-2026-08-11-rep-paudan,liquidityProgram,2.77,PAID
2026-07-25,enwc-ussep-sc-2026-08-11-rep-ralnor,liquidityProgram,1.22,PAID
2026-07-25,enwc-ussep-sc-2026-08-11-rep-tregow,liquidityProgram,0.23,PAID
2026-07-25,enwc-ussep-sc-2026-08-11-rep-wiltim,liquidityProgram,2.78,PAID
2026-07-25,ewc-pres-arg-2027-10-24-dangeb,liquidityProgram,0.02,PAID
2026-07-25,ewc-pres-arg-2027-10-24-estbul,liquidityProgram,0.05,PAID
2026-07-25,ewc-pres-arg-2027-10-24-facman,liquidityProgram,0.02,PAID
2026-07-25,ewc-pres-arg-2027-10-24-juagra,liquidityProgram,0.18,PAID
2026-07-25,ewc-pres-arg-2027-10-24-juasch,liquidityProgram,0.22,PAID
2026-07-25,ewc-pres-arg-2027-10-24-maumac,liquidityProgram,0.02,PAID
2026-07-25,ewc-pres-arg-2027-10-24-myrbre,liquidityProgram,0.04,PAID
2026-07-25,ewc-pres-arg-2027-10-24-sermas,liquidityProgram,0.03,PAID
2026-07-25,ewc-pres-arg-2027-10-24-vicvil,liquidityProgram,0.03,PAID
2026-07-25,ewc-pres-bra-2026-10-04-rensan,liquidityProgram,0.02,PAID
2026-07-25,ewc-pres-fra-2027-04-11-bruret,liquidityProgram,0.02,PAID
2026-07-25,ewc-pres-fra-2027-04-11-domvil,liquidityProgram,0.03,PAID
2026-07-25,ewc-pres-fra-2027-04-11-edophi,liquidityProgram,0.42,PAID
2026-07-25,ewc-pres-fra-2027-04-11-frahol,liquidityProgram,0.17,PAID
2026-07-25,ewc-pres-fra-2027-04-11-gabatt,liquidityProgram,0.03,PAID
2026-07-25,ewc-pres-fra-2027-04-11-jeamel,liquidityProgram,0.09,PAID
2026-07-25,ewc-pres-fra-2027-04-11-jorbar,liquidityProgram,0.03,PAID
2026-07-25,ewc-pres-fra-2027-04-11-marlep,liquidityProgram,0.27,PAID
2026-07-25,ewc-pres-fra-2027-04-11-rapglu,liquidityProgram,0.04,PAID
2026-07-25,ewc-pres-fra-2027-04-11-sarkna,liquidityProgram,0.04,PAID
2026-07-25,ewc-ref-ca-blntax-2026-11-03-pass,liquidityProgram,3.02,PAID
2026-07-25,ewc-ref-fl-tax-2026-11-03-pass,liquidityProgram,0.07,PAID
2026-07-25,ewc-ukpol-leg-clacton-2026-08-13-coubin,liquidityProgram,0.04,PAID
2026-07-25,ewc-usgub-ca-2026-11-03-stehil,liquidityProgram,0.19,PAID
2026-07-25,ewc-usgub-ga-2026-11-03-rep,liquidityProgram,0.05,PAID
2026-07-25,ewc-usgub-ia-2026-11-03-rep,liquidityProgram,0.21,PAID
2026-07-25,ewc-usgub-mi-2026-11-03-rep,liquidityProgram,0.06,PAID
2026-07-25,ewc-usmayor-losang-2026-11-03-nitram,liquidityProgram,0.12,PAID
2026-07-25,ewc-usse-ga-2026-11-03-rep,liquidityProgram,0.06,PAID
2026-07-25,ewc-usse-ia-2026-11-03-dem,liquidityProgram,0.09,PAID
2026-07-25,ewc-usse-me-2026-11-03-rep,liquidityProgram,0.01,PAID
2026-07-25,ewc-usse-nc-2026-11-03-rep,liquidityProgram,0.01,PAID
2026-07-25,ewc-usse-ne-2026-11-03-danosb,liquidityProgram,0.02,PAID
2026-07-25,ewc-usse-nh-2026-11-03-rep,liquidityProgram,0.02,PAID
2026-07-25,ewc-usse-tx-2026-11-03-dem,liquidityProgram,0.01,PAID
2026-07-25,iarc-group-2026-12-31-antfau,liquidityProgram,0.03,PAID
2026-07-25,iarc-group-2026-12-31-baroba,liquidityProgram,0.06,PAID
2026-07-25,iarc-group-2026-12-31-canowe,liquidityProgram,0.02,PAID
2026-07-25,iarc-group-2026-12-31-joebid,liquidityProgram,0.09,PAID
2026-07-25,iarc-group-2026-12-31-tuccar,liquidityProgram,2.14,PAID
2026-07-25,iarc-netanyahu-2026-12-31,liquidityProgram,0.06,PAID
2026-07-25,lawec-cryptoleg-2026-08-10,liquidityProgram,0.59,PAID
2026-07-25,lawec-cryptoleg-2026-12-31,liquidityProgram,0.02,PAID
2026-07-25,lawec-saveact-2026-08-31,liquidityProgram,0.08,PAID
2026-07-25,lawec-saveact-2026-12-31,liquidityProgram,1.14,PAID
2026-07-25,mlaec-isrpol-pm-2026-10-27-avilie,liquidityProgram,0.03,PAID
2026-07-25,mlaec-isrpol-pm-2026-10-27-ayesha,liquidityProgram,0.02,PAID
2026-07-25,mlaec-isrpol-pm-2026-10-27-bengan,liquidityProgram,0.28,PAID
2026-07-25,mlaec-isrpol-pm-2026-10-27-bennet,liquidityProgram,0.12,PAID
2026-07-25,mlaec-isrpol-pm-2026-10-27-gadeiz,liquidityProgram,0.02,PAID
2026-07-25,mlaec-isrpol-pm-2026-10-27-gidsaa,liquidityProgram,0.17,PAID
2026-07-25,mlaec-isrpol-pm-2026-10-27-itaben,liquidityProgram,0.1,PAID
2026-07-25,mlaec-isrpol-pm-2026-10-27-nafben,liquidityProgram,0.02,PAID
2026-07-25,mlaec-isrpol-pm-2026-10-27-yailap,liquidityProgram,0.01,PAID
2026-07-25,mlaec-swepm-2026-09-13-ebbbus,liquidityProgram,0.45,PAID
2026-07-25,mlaec-swepm-2026-09-13-jimake,liquidityProgram,0.52,PAID
2026-07-25,mlaec-swepm-2026-09-13-magand,liquidityProgram,0.76,PAID
2026-07-25,mlaec-swepm-2026-09-13-noodad,liquidityProgram,0.3,PAID
2026-07-25,mlaec-swepm-2026-09-13-ulfkri,liquidityProgram,0.37,PAID
2026-07-25,mowc-nato-us-12-31-2026,liquidityProgram,1.22,PAID
2026-07-25,nocc-attgen-todblanche-2026-08-07,liquidityProgram,8.58,PAID
2026-07-25,nphc-attgen-ailcan,liquidityProgram,0.09,PAID
2026-07-25,nphc-attgen-alihab,liquidityProgram,0.1,PAID
2026-07-25,nphc-attgen-andbai,liquidityProgram,0.11,PAID
2026-07-25,nphc-attgen-ashmoo,liquidityProgram,0.11,PAID
2026-07-25,nphc-attgen-edmar,liquidityProgram,0.11,PAID
2026-07-25,nphc-attgen-hardhi,liquidityProgram,0.07,PAID
2026-07-25,nphc-attgen-jeapir,liquidityProgram,0.07,PAID
2026-07-25,nphc-attgen-jefjen,liquidityProgram,0.17,PAID
2026-07-25,nphc-attgen-kenpax,liquidityProgram,0.11,PAID
2026-07-25,nphc-attgen-leezel,liquidityProgram,0.1,PAID
2026-07-25,nphc-attgen-matgae,liquidityProgram,0.05,PAID
2026-07-25,nphc-attgen-matwhi,liquidityProgram,0.22,PAID
2026-07-25,nphc-attgen-robgiu,liquidityProgram,0.14,PAID
2026-07-25,nphc-attgen-rondes,liquidityProgram,0.07,PAID
2026-07-25,nphc-attgen-tedcru,liquidityProgram,0.05,PAID
2026-07-25,opdc-delrod-venpres-2026-12-31,liquidityProgram,0.39,PAID
2026-07-25,opdc-delrod-venpres-2027-06-30,liquidityProgram,0.72,PAID
2026-07-25,opdc-mcconnell-resign-2026-11-02,liquidityProgram,17.54,PAID
2026-07-25,opdc-trump-resig-2026-12-31,liquidityProgram,2.76,PAID
2026-07-25,opdc-trump-resig-2027-12-31,liquidityProgram,1.4,PAID
2026-07-25,opdc-zelenskyy-presuk-2026-12-31,liquidityProgram,0.86,PAID
2026-07-25,opdc-zelenskyy-presuk-2027-06-30,liquidityProgram,0.11,PAID
2026-07-25,paccc-usho-midterms-2026-11-03-rep,liquidityProgram,0.57,PAID
2026-07-25,paccc-usse-midterms-2026-11-03-dem,liquidityProgram,0.04,PAID
2026-07-25,pic-congress-trump-2026-12-31,liquidityProgram,0.52,PAID
2026-07-25,pintc-meet-put-zel-2026-09-30,liquidityProgram,0.35,PAID
2026-07-25,pintc-meet-put-zel-2026-12-31,liquidityProgram,0.12,PAID
2026-07-25,pintc-meet-trump-2026-12-31-delrod,liquidityProgram,0.04,PAID
2026-07-25,pintc-meet-trump-2026-12-31-elomus,liquidityProgram,0.07,PAID
2026-07-25,pintc-meet-trump-2026-12-31-kanwes,liquidityProgram,0.06,PAID
2026-07-25,pintc-meet-trump-2026-12-31-kimjon,liquidityProgram,0.1,PAID
2026-07-25,pintc-meet-trump-2026-12-31-kimkar,liquidityProgram,0.07,PAID
2026-07-25,pintc-meet-trump-2026-12-31-leoxiv,liquidityProgram,0.04,PAID
2026-07-25,pintc-meet-trump-2026-12-31-mojkha,liquidityProgram,0.01,PAID
2026-07-25,pintc-meet-trump-2026-12-31-talswi,liquidityProgram,0.06,PAID
2026-07-25,pintc-meet-trump-2026-12-31-vlaput,liquidityProgram,0.18,PAID
2026-07-25,pintc-meet-trump-2026-12-31-zohmam,liquidityProgram,0.09,PAID
2026-07-25,pvwc-housepopw-2026-11-03-dem,liquidityProgram,4.39,PAID
2026-07-25,pvwc-housepopw-2026-11-03-rep,liquidityProgram,2.94,PAID
2026-07-25,scc-hrep-rep-2026-11-03-gte180,liquidityProgram,0.71,PAID
2026-07-25,scc-hrep-rep-2026-11-03-gte185,liquidityProgram,0.71,PAID
2026-07-25,scc-hrep-rep-2026-11-03-gte190,liquidityProgram,0.83,PAID
2026-07-25,scc-hrep-rep-2026-11-03-gte195,liquidityProgram,0.83,PAID
2026-07-25,scc-hrep-rep-2026-11-03-gte200,liquidityProgram,1.81,PAID
2026-07-25,scc-hrep-rep-2026-11-03-gte205,liquidityProgram,0.79,PAID
2026-07-25,scc-hrep-rep-2026-11-03-gte210,liquidityProgram,0.02,PAID
2026-07-25,scc-hrep-rep-2026-11-03-gte220,liquidityProgram,0.42,PAID
2026-07-25,scc-hrep-rep-2026-11-03-gte225,liquidityProgram,0.3,PAID
2026-07-25,scc-hrep-rep-2026-11-03-gte230,liquidityProgram,0.42,PAID
2026-07-25,scc-hrep-rep-2026-11-03-gte235,liquidityProgram,0.33,PAID
2026-07-25,scc-senate-gop-2026-11-03-46,liquidityProgram,0.27,PAID
2026-07-25,scc-senate-gop-2026-11-03-47,liquidityProgram,0.17,PAID
2026-07-25,scc-senate-gop-2026-11-03-48,liquidityProgram,1.18,PAID
2026-07-25,scc-senate-gop-2026-11-03-49,liquidityProgram,1.2,PAID
2026-07-25,scc-senate-gop-2026-11-03-50,liquidityProgram,1.01,PAID
2026-07-25,scc-senate-gop-2026-11-03-51,liquidityProgram,1.12,PAID
2026-07-25,scc-senate-gop-2026-11-03-52,liquidityProgram,0.56,PAID
2026-07-25,scc-senate-gop-2026-11-03-53,liquidityProgram,0.08,PAID
2026-07-25,scc-senate-gop-2026-11-03-54,liquidityProgram,0.22,PAID
2026-07-25,scc-senate-gop-2026-11-03-55,liquidityProgram,0.18,PAID
2026-07-25,scc-senate-gop-2026-11-03-56,liquidityProgram,0.55,PAID
2026-07-25,scc-senate-gop-2026-11-03-gte57,liquidityProgram,0.57,PAID
2026-07-25,scc-senate-gop-2026-11-03-lte45,liquidityProgram,0.28,PAID
2026-07-25,stsc-bab-el-mandeb-clsd-2026-07-31,liquidityProgram,4.02,PAID
2026-07-25,stsc-bab-el-mandeb-clsd-2026-08-31,liquidityProgram,4.0,PAID
2026-07-25,stsc-bab-el-mandeb-clsd-2026-12-31,liquidityProgram,0.06,PAID
2026-07-25,stsc-hormuz-normal-aug31,liquidityProgram,0.19,PAID
2026-07-25,usgcc-aliens-12-31-2026,liquidityProgram,0.26,PAID
2026-07-25,vmc-ussep-misen-2026-08-04-els0-5,liquidityProgram,1.91,PAID
2026-07-25,vmc-ussep-misen-2026-08-04-els10-15,liquidityProgram,1.3,PAID
2026-07-25,vmc-ussep-misen-2026-08-04-els15-20,liquidityProgram,2.32,PAID
2026-07-25,vmc-ussep-misen-2026-08-04-els5-10,liquidityProgram,1.5,PAID
2026-07-25,vmc-ussep-misen-2026-08-04-elsgte20,liquidityProgram,0.22,PAID
2026-07-25,vmc-ussep-misen-2026-08-04-ste0-5,liquidityProgram,1.3,PAID
2026-07-25,vmc-ussep-misen-2026-08-04-ste05-10,liquidityProgram,2.42,PAID
2026-07-25,vmc-ussep-misen-2026-08-04-ste10-15,liquidityProgram,0.96,PAID
2026-07-25,vmc-ussep-misen-2026-08-04-ste15-20,liquidityProgram,2.49,PAID
2026-07-25,vtc-hrep-to-2026-11-03-100-105m,liquidityProgram,0.03,PAID
2026-07-25,vtc-hrep-to-2026-11-03-105-110m,liquidityProgram,0.13,PAID
2026-07-25,vtc-hrep-to-2026-11-03-110-115m,liquidityProgram,0.12,PAID
2026-07-25,vtc-hrep-to-2026-11-03-115-120m,liquidityProgram,0.03,PAID
2026-07-25,vtc-hrep-to-2026-11-03-120-125m,liquidityProgram,0.14,PAID
2026-07-25,vtc-hrep-to-2026-11-03-125-130m,liquidityProgram,0.03,PAID
2026-07-25,vtc-hrep-to-2026-11-03-95-100m,liquidityProgram,0.05,PAID
2026-07-25,vtc-hrep-to-2026-11-03-gte130m,liquidityProgram,0.03,PAID
2026-07-26,apdc-jerpowgov-2026-08-31,liquidityProgram,0.04,PAID
2026-07-26,apdc-jerpowgov-2026-12-31,liquidityProgram,0.7,PAID
2026-07-26,apdc-kashpatel-2026-08-31,liquidityProgram,2.57,PAID
2026-07-26,apdc-kashpatel-2026-12-31,liquidityProgram,0.28,PAID
2026-07-26,apdc-trumpadmin-2026-howlut,liquidityProgram,0.45,PAID
2026-07-26,apdc-trumpadmin-2026-johrat,liquidityProgram,0.29,PAID
2026-07-26,apdc-trumpadmin-2026-karlea,liquidityProgram,0.16,PAID
2026-07-26,apdc-trumpadmin-2026-kaspat,liquidityProgram,0.19,PAID
2026-07-26,apdc-trumpadmin-2026-linmcm,liquidityProgram,0.17,PAID
2026-07-26,apdc-trumpadmin-2026-marrub,liquidityProgram,0.06,PAID
2026-07-26,apdc-trumpadmin-2026-petheg,liquidityProgram,0.62,PAID
2026-07-26,apdc-trumpadmin-2026-rodsco,liquidityProgram,0.42,PAID
2026-07-26,apdc-trumpadmin-2026-rusvou,liquidityProgram,0.14,PAID
2026-07-26,apdc-trumpadmin-2026-scobes,liquidityProgram,0.03,PAID
2026-07-26,apdc-trumpadmin-2026-stewit,liquidityProgram,0.06,PAID
2026-07-26,apdc-trumpadmin-2026-suswil,liquidityProgram,0.03,PAID
2026-07-26,apdc-trumpadmin-2026-tomhom,liquidityProgram,0.23,PAID
2026-07-26,cranc-uspres28-12-31-2026-aleoca,liquidityProgram,0.32,PAID
2026-07-26,cranc-uspres28-12-31-2026-andyan,liquidityProgram,0.23,PAID
2026-07-26,cranc-uspres28-12-31-2026-bersan,liquidityProgram,0.2,PAID
2026-07-26,cranc-uspres28-12-31-2026-betoro,liquidityProgram,0.19,PAID
2026-07-26,cranc-uspres28-12-31-2026-corboo,liquidityProgram,0.04,PAID
2026-07-26,cranc-uspres28-12-31-2026-dontru,liquidityProgram,0.28,PAID
2026-07-26,cranc-uspres28-12-31-2026-dontrujr,liquidityProgram,0.14,PAID
2026-07-26,cranc-uspres28-12-31-2026-elomus,liquidityProgram,0.18,PAID
2026-07-26,cranc-uspres28-12-31-2026-erikir,liquidityProgram,0.1,PAID
2026-07-26,cranc-uspres28-12-31-2026-gavnew,liquidityProgram,0.05,PAID
2026-07-26,cranc-uspres28-12-31-2026-hilcli,liquidityProgram,0.5,PAID
2026-07-26,cranc-uspres28-12-31-2026-hunbid,liquidityProgram,0.23,PAID
2026-07-26,cranc-uspres28-12-31-2026-jdvan,liquidityProgram,0.05,PAID
2026-07-26,cranc-uspres28-12-31-2026-jonoss,liquidityProgram,0.08,PAID
2026-07-26,cranc-uspres28-12-31-2026-jossha,liquidityProgram,0.05,PAID
2026-07-26,cranc-uspres28-12-31-2026-kamhar,liquidityProgram,0.02,PAID
2026-07-26,cranc-uspres28-12-31-2026-krinoe,liquidityProgram,0.31,PAID
2026-07-26,cranc-uspres28-12-31-2026-margre,liquidityProgram,0.17,PAID
2026-07-26,cranc-uspres28-12-31-2026-markel,liquidityProgram,0.09,PAID
2026-07-26,cranc-uspres28-12-31-2026-marrub,liquidityProgram,0.13,PAID
2026-07-26,cranc-uspres28-12-31-2026-micoba,liquidityProgram,0.04,PAID
2026-07-26,cranc-uspres28-12-31-2026-nikhal,liquidityProgram,0.15,PAID
2026-07-26,cranc-uspres28-12-31-2026-oprwin,liquidityProgram,0.04,PAID
2026-07-26,cranc-uspres28-12-31-2026-petbut,liquidityProgram,0.13,PAID
2026-07-26,cranc-uspres28-12-31-2026-rahema,liquidityProgram,0.07,PAID
2026-07-26,cranc-uspres28-12-31-2026-robken,liquidityProgram,0.32,PAID
2026-07-26,cranc-uspres28-12-31-2026-steban,liquidityProgram,0.19,PAID
2026-07-26,cranc-uspres28-12-31-2026-stesmi,liquidityProgram,0.26,PAID
2026-07-26,cranc-uspres28-12-31-2026-tedcru,liquidityProgram,0.04,PAID
2026-07-26,cranc-uspres28-12-31-2026-vivram,liquidityProgram,0.04,PAID
2026-07-26,cranc-uspres28-12-31-2026-zohmam,liquidityProgram,0.17,PAID
2026-07-26,dipcc-us-iran-contnts-2026--dilut,liquidityProgram,0.2,PAID
2026-07-26,dipcc-us-iran-contnts-2026--enrcap,liquidityProgram,0.51,PAID
2026-07-26,dipcc-us-iran-contnts-2026--enrcaplte5,liquidityProgram,0.01,PAID
2026-07-26,dipcc-us-iran-contnts-2026--enrmor,liquidityProgram,0.72,PAID
2026-07-26,dipcc-us-iran-contnts-2026--urnsur,liquidityProgram,0.38,PAID
2026-07-26,enwc-usgubp-fl-2026-08-18-rep-jamfis,liquidityProgram,2.21,PAID
2026-07-26,enwc-usgubp-mn-2026-08-11-rep-kenqua,liquidityProgram,0.1,PAID
2026-07-26,enwc-usgubp-mn-2026-08-11-rep-lisdem,liquidityProgram,0.07,PAID
2026-07-26,enwc-usgubp-mn-2026-08-11-rep-miklin,liquidityProgram,0.04,PAID
2026-07-26,enwc-usgubp-wi-2026-08-11-dem-davcro,liquidityProgram,0.82,PAID
